,CUST_ID,CUST_SEX,CUST_AGE,CUST_MARRY,BUYERPART,CAR_MODEL,CAR_COLOR,CAR_AGE,CAR_PRICE,IS_LOAN,LOAN_PERIED,LOAN_AMOUNT,F_INSORNOT,ALL_BUYINS_N,DLRSI_CNT,GLASSBUYSEPARATE_CNT,SII_CNT,IS_LOST
0,49BB37423D72EAABEF899EF02488F30C,2,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
1,303CC4F388283ABF7BADB6EF81D3D812,1,1,0,1,2,0,1,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
2,5DCFA06D1A001B1E2F3095B097B2A452,1,2,已婚,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
3,8B1284CF18DEA31A8C14A5A3554E50DC,1,2,0,1,2,0,1,2,1.0,4.0,2,1.0,2.0,1.0,0.0,0.0,0
4,FCD67DC870371A98FE382852328086BD,2,1,已婚,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
5,ACE78764DD0E2F65EC9F0458D29C2523,2,1,0,1,2,0,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
6,F1604A7B35CD16D6236EDC6F5B927626,1,1,0,1,2,0,1,2,1.0,4.0,2,1.0,1.0,0.0,1.0,0.0,0
7,AD693EDFB71F38139F45629D2E5A3D54,1,1,0,1,2,银金属色,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
8,2B8BED51DE1E748AF8681C4BCF7B6E61,2,1,0,1,2,珍珠白色,1,2,1.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0
9,8BCB7F27D8A8DA2D74FBD3E893B5EFD7,1,1,0,1,2,0,1,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
10,358647B5A67E09E40F316DD7833D5FE8,2,1,0,1,2,0,1,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11,6135CB42FB010BED6DF34F5FF0960884,1,2,0,1,2,0,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,2.0,0
12,EAC14B24DF3EBC093CC64E1D6D220B39,2,1,0,1,2,珍珠白色,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
13,AD382D65672A7146F1D682CDB9DEEFF5,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,1.0,0.0,0
14,02A67CA432E3891E00970EAFA25B0C9C,1,2,0,1,2,黑云母色,1,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
15,8FCB0FE67602CFFB1B01E5A7669CBAA3,2,2,0,1,2,0,1,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
16,01C686D1BF6F2FEF3973CA79B839C451,1,2,0,1,2,0,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
17,D04302A0FBBE352816C45D0CF9FBF4D6,1,1,0,1,2,珍珠白色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
18,8D0F5CE4A24021DDA17C38F54774A321,1,1,0,1,2,0,1,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
19,0443893A450E3852C7F18D0CA4F01665,2,1,已婚,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
20,20EB390F72348559E992559DFA20850A,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
21,89B50D402D4847F3C36C731E0B12DDB0,1,1,已婚,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
22,9F8240B0F9A25F66EC374F4F1049008C,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
23,DF39A5F8AF29466623C61996329FCB22,2,1,0,1,2,银金属色,1,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
24,0D2CE5E4EA7CF00D9D01BD16CE737071,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0
25,DB0B41415CF01729DE659204A7AB73D5,1,2,0,1,2,0,1,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
26,D95D7C04E2BEEA4FCAB1023A0046EE83,1,1,0,1,2,0,1,2,1.0,5.0,2,0.0,1.0,0.0,1.0,0.0,0
27,69D60C104114B688BC09537161809AE0,1,2,0,1,2,银金属色,1,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
28,BBB3BE1F849EBD60AB3046DACF3E6DF0,1,1,0,1,2,黑云母色,1,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
29,3E45AABCB874934CE9A96A5DE5190AD8,1,1,0,1,2,银金属色,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
30,1E3BFC710961DE929F63EE981B69B9BB,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
31,84BB3732E1166083F17115E1148E479D,2,2,0,1,2,黑云母色,1,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
32,F6C5FC3BB05BEAA403219B2A2F3CA3DA,1,2,0,1,2,0,1,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
33,6249CB4CB0061EBDFAAE479277627483,2,2,0,1,2,珍珠白色,1,2,1.0,4.0,1,1.0,2.0,0.0,2.0,0.0,0
34,9C6B11A1F8C0658F581166C01796E431,2,2,0,1,2,0,1,2,1.0,4.0,2,1.0,2.0,0.0,2.0,0.0,0
35,CA0A1F56A20F14B60297070CB2D192F8,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
36,581326F9DE7046C30B734493B28C2A0D,1,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,1.0,0
37,AC364856CEC7E956934A0FA25DACAC60,1,1,0,1,2,0,1,2,1.0,4.0,2,1.0,1.0,1.0,0.0,0.0,0
38,A90D13B24EF9ADB122D9E8D20C483996,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
39,956F3816DEF16AD7A3C02E55248FDE23,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
40,E2DEE70B5AAC713A6EE8DF0ED4603A4D,1,1,0,1,2,0,1,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
41,DEB16F740F0D5ED43D1E8FFCBEA070B9,1,1,0,1,2,0,1,2,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0
42,4943E5BC12669B9FFA085F3CEC47E431,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
43,B01E677C51067DDC697E5ECB3D52BAB2,1,2,已婚,1,2,珍珠白色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
44,A239562A6C07AAE6401C627ED94FDBCF,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
45,B7E21A7CEC416D7917753DDECB77C379,2,2,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
46,C287DBF2AD05B62B6F738D55C5F9F0F5,1,1,已婚,1,2,珍珠白色,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
47,41041C203D20776CC3378E325D43269E,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0
48,50AB7B0A7268A59184F04F4622F73706,2,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
49,56DD06A97F09207FA3BE7D499440E743,1,2,0,1,2,0,1,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
50,8D2582A53F2AE74A830A1390EBE3EE84,1,1,0,1,2,0,1,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
51,C300AE1070AE14A9E7B63ADFE09F75B9,1,1,已婚,1,2,0,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
52,4F897394C9C33DA5E27122E9D593DB47,1,1,已婚,1,2,0,1,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
53,39EC7EB652F3B093FE2EFA75E9F5C9CE,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,1.0,2.0,1.0,0
54,BD03E2F62659D901CD1E224190DAB0EB,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
55,CCB1C00FD37FF1246365E51F0D0DF660,2,1,0,1,2,0,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
56,5FC54586226F623C6CA38E2A11A1075C,2,1,0,1,2,珍珠白色,1,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
57,F0DB718A970B20CCC4F089760EE58AB9,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
58,50DBC1F8448C0265CD12F208591E5A62,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,1.0,1.0,0.0,0
59,04A3471BBB90E42138EA47782BE8679E,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
60,892E82D303382EB5BC6B9F774CD7DEB6,1,1,0,1,2,黑云母色,1,2,1.0,4.0,1,0.0,1.0,0.0,0.0,0.0,0
61,E529BF78F99C03047D9E89D6E66C3A1B,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
62,DF26FDB17A3B1ABE8A286EAE6D287CE3,1,1,0,2,2,0,1,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
63,D66F4753427BB73D1BDD928CBD7F5CE9,1,2,0,1,2,银金属色,1,2,0.0,0.0,4,1.0,1.0,0.0,0.0,1.0,0
64,98CA45E68F1F0191A062633C1DBFC936,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
65,B55794E25D77810C07887F43166DB07D,2,2,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
66,C63A940120306B156E449EFCA3CE3088,1,1,0,1,2,银金属色,1,2,1.0,7.0,2,1.0,2.0,0.0,0.0,0.0,0
67,5A43E492F6F5C4FDE285E1D6B14B55DA,2,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
68,CDD0864945D356C5F32C0CA50A007A2A,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,1.0,1.0,0.0,0
69,452FA46A4FCA0BE2EEA969679EF1E587,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
70,B9E0194F0054A7F9B64F68A62ABB457D,1,1,0,1,2,0,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
71,32CEE96E14F6D5B456B64E56BFB3BFB5,1,1,0,1,2,0,1,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
72,7DE53761EA2A134CCEBB8DC0CD3CABCC,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,2.0,0.0,2.0,0.0,0
73,EF46CDBC7175C30C5CCA42141D8727DC,1,1,0,1,2,珍珠白色,1,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
74,5AD63F5CFD3C874DA781822A452498C4,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
75,8E81C3EABEAE7E5BA5CE3E1E0D347A18,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
76,8D95A16CADFA8DCCE5406E22C9895FA7,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
77,73E7711A4A05BA9B996F5C8CE6853080,1,2,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,1.0,0
78,83A8642ACB95430B94FCB6ED2B601C97,1,1,0,1,2,0,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
79,A202A734618586D926C7AE90A9017098,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
80,5BA593772ECB3BF992D0D57226895E52,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,2.0,0.0,0
81,5E475568E0B9EA49774C28A881C94F10,2,2,0,1,2,0,1,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
82,52B155E8F393E33C7E02AB3F92D191FF,1,1,0,1,2,0,1,2,1.0,5.0,2,1.0,3.0,1.0,0.0,0.0,0
83,EE42B560AD56663BED613718D571B038,1,1,已婚,1,2,0,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
84,5824971A9EAD2BE1EA0CECF509424EAF,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
85,83F9EEA2161AD9A8F9E77449FDFB6BC0,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
86,FEF121DAA437DE8E74DABD8512FF1B08,1,2,已婚,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
87,0897A74235F0F4CEF0430934884C7C78,1,1,0,1,2,珍珠白色,1,2,1.0,3.0,2,1.0,1.0,1.0,0.0,0.0,0
88,D3259024F09DE05D5FDC1987E7133887,1,1,已婚,1,2,0,1,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
89,5F738638C3CD6D28D4E496DEECB421AF,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
90,8DDF422FA0D4D83AB7E57E785DD89DC2,2,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
91,5EC3482D2E18DA98F4412213E9C2F6DE,2,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
92,CEB1A0FBC983924DF46C0F318990A686,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
93,0CCE2F1B834672C75A639F1797409719,1,1,已婚,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
94,7472071B96F35CB5E8934D15C4CFE203,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
95,2130415069214AA44B33BCDCA2BDB10E,1,2,0,1,2,珍珠白色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
96,AE122F53663BF4E17D58DFBFE4477A48,2,2,已婚,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
97,0A7B761FD3A971CB754BF26AF17D7CC2,1,1,0,1,2,黑云母色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
98,E23983F1EA38179EC62C73162864A8EB,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,1.0,1.0,0.0,0
99,17CEFE65846DEFB17E9BF7C498EE3DDA,2,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
100,2E2677DD95633D271FB35CC569CF74B2,1,2,0,1,2,0,1,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
101,17634A7F1057EF8CAF8C875176A26A6E,1,2,已婚,1,2,银金属色,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
102,6D14C106503BAD91A695EE5F5FFE8041,1,2,0,1,2,珍珠白色,1,2,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0
103,213A8BCD22DA4639FC77C650A105A559,2,1,0,1,2,珍珠白色,1,2,1.0,3.0,2,1.0,1.0,1.0,0.0,0.0,0
104,E9945F7483379FB7A0C2BB1768319DDB,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
105,6EA8AF529EDEB5E7F2C8B4483EDAB360,1,1,已婚,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
106,4F33619814661B6A282E753EF2755638,1,1,已婚,1,2,0,1,2,1.0,4.0,2,1.0,2.0,0.0,2.0,0.0,0
107,AA6483266507590F48778764660A1CD7,1,2,0,1,2,0,1,2,1.0,4.0,1,0.0,1.0,0.0,1.0,1.0,0
108,A445AE9D0ADFA694176454C46A4A90C4,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,2.0,0.0,0
109,6272A60AD6590FD0188C91B3E1CA4428,2,2,0,1,2,珍珠白色,1,2,1.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0
110,91542500493CE18A5A493E2002F923A7,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
111,1BFD2E54A0846FE107BC26931FC6C8F9,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,1.0,1.0,0.0,0
112,DA6FC154533F1687D121F1860CF5B036,1,2,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
113,1FBCC7E6FE5877D24272530BDBD3B107,1,2,0,1,2,0,1,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
114,DADC8141A883369226301D854DE1C8A6,1,1,0,1,2,0,1,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
115,ACDF07A7625FF0BCA40D6517EB06FE68,2,2,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,2.0,0.0,2.0,1.0,0
116,71DF7CC6D041D8C70A31CF1FBD2C3543,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
117,C53F6598BAB240EE9028F25EF1896D89,1,1,0,1,2,银金属色,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
118,2277F42F4090863C4FE08A88CC600DAA,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,1.0,1.0,0
119,E391A28B973DDB2DAA7F1EA8CF6468B2,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
120,547BF701168B74EB3B5EA0F3AA30E26B,2,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
121,4404EA830F8123F152FCB0785C21D53C,2,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,1.0,1.0,0.0,0
122,7232D16AE62F4C3BD996866CB4A29DEF,1,1,0,1,2,银金属色,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
123,388FAF8D4C5BD8ACFD2495F46C6EC540,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,0.0,1.0,1.0,0.0,0.0,0
124,87211F2B748A7087779F891659AA0749,1,1,0,1,2,0,1,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
125,70228C1AD68FAF931BC38798FF1456FE,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,1.0,0.0,0
126,B3EABF881FABCE0E77ED2A5778DB14D7,1,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
127,FD360515B955408D1AB8698E1A732506,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,1.0,0.0,0
128,A83D9383AC0B58F8B4B1D36B1875ACAB,2,2,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
129,138E0AB5FEF8E31BFC62D50A43A2ABDA,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
130,9B3896CBDAB2FABF722A29B821C36A74,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
131,B6ABE8FC7DF067B396BB6E18DD9A2795,1,2,0,1,2,0,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
132,52B5E095A2116F54C74D2899B92FCA51,2,1,0,1,2,0,1,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
133,0A3FA14895164CA683827E4D34AC7AC9,1,2,0,1,2,0,1,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
134,52FF0F4ECD852C81C8F02E04E7B8B81F,1,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
135,A678138B78C1B1F75C99C07CA62E1D54,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
136,CE6CB6B455637EF00605B589152C477B,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,2.0,0.0,0.0,0
137,4B5423DFE0456EDA519A29F4BC9DAB9C,1,2,0,1,2,珍珠白色,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
138,703650686ACE10A7FA01559781FF6757,2,1,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
139,966AD81C7123F10BF44C0B4998004C74,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
140,21C462A8033C61DBDE01C2C73F4AA93A,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
141,D353807B34512624427AC984A0246ED0,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
142,8E6603D9195FC5AD4A9555066D45046D,1,2,0,1,2,0,1,2,1.0,5.0,2,1.0,2.0,0.0,1.0,0.0,0
143,B8879A26125E31D9850DF4C48B9C04C3,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
144,FD5808070AE4ADB6F38C8A96B8B21C60,1,1,已婚,1,2,0,1,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
145,917B9A3F5ADA26242BCE93BA2F66CA1D,1,2,0,1,2,黑云母色,1,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
146,1F4A06FE440249AC23868C01257FAFB2,2,2,0,1,2,银金属色,1,2,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0
147,4E5A186FCF829B4F11C2224E8475C8CC,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0
148,8289AE2957393C8C6AED5D4423D2201D,1,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
149,1C703320AF8D477F9782E262F3392800,2,1,0,1,2,0,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
150,C74207C5235223734E172417DA8AB396,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
151,2DB4F783D0408CCA2579910E8B25ADB6,1,1,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0
152,135FA1DCDD29C5B2A049B642233F535D,1,2,已婚,1,2,0,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
153,ED7C7AA6A91C0C69F8942A62DEB6D8CA,1,1,0,1,2,银金属色,1,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
154,7EEFF2EF55C2B1610758F9BFC207BAD7,1,1,0,1,2,0,1,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
155,86CBEB3FE1CCAFC1C50D331FDA7AFCE2,1,1,0,1,2,0,1,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
156,0CD2A2FB2916396D2926F50F66BFC28B,1,1,已婚,1,2,珍珠白色,1,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
157,3837BC1203AAE0650B7952EC16CECF46,1,2,0,1,2,0,1,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
158,E18855607EEDE7B474F6680DDE3B0605,1,2,0,1,2,0,1,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
159,D040882A5FA285CB9891242E26BFADAB,1,2,0,1,2,黑云母色,1,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
160,6B5ADEFD7AE7ECA6A45B356B9BF5FFBA,2,1,0,1,2,珍珠白色,1,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
161,03BE80A880215D6C79AB91E96B1DC9B8,1,1,0,1,2,0,1,2,1.0,5.0,2,1.0,2.0,1.0,0.0,0.0,0
162,0BC2E70A8F91EF4620F47C6CD703ADE1,1,1,0,1,2,0,1,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
163,F72705F651C5BBAF60DCC480B482D595,2,1,0,1,2,银金属色,1,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
